text,amount,label,metadata
Purchase at Walmart for dining. Date: 2025-05-10. Status: Cleared.,99.06,0,merchant:Walmart
Purchase at Shell Station for groceries. Date: 2025-01-03. Status: Cleared.,184.15,0,merchant:Shell Station
Purchase at Netflix for groceries. Date: 2025-10-16. Status: Cleared.,52.56,0,merchant:Netflix
Purchase at Netflix for shopping. Date: 2025-03-19. Status: Cleared.,43.06,0,merchant:Netflix
Purchase at Whole Foods for shopping. Date: 2025-02-21. Status: Cleared.,30.63,0,merchant:Whole Foods
Purchase at Shell Station for dining. Date: 2025-10-13. Status: Cleared.,295.57,0,merchant:Shell Station
Purchase at Netflix for shopping. Date: 2025-08-08. Status: Cleared.,180.83,0,merchant:Netflix
Purchase at Target for dining. Date: 2025-07-02. Status: Cleared.,16.1,0,merchant:Target
Purchase at Whole Foods for utilities. Date: 2025-04-24. Status: Cleared.,239.11,0,merchant:Whole Foods
Purchase at Walmart for entertainment. Date: 2025-03-16. Status: Cleared.,276.17,0,merchant:Walmart
Purchase at Walmart for dining. Date: 2025-11-23. Status: Cleared.,171.4,0,merchant:Walmart
Purchase at Amazon for utilities. Date: 2025-08-08. Status: Cleared.,211.48,0,merchant:Amazon
Purchase at Uber for entertainment. Date: 2025-10-15. Status: Cleared.,43.59,0,merchant:Uber
Purchase at Starbucks for shopping. Date: 2025-04-12. Status: Cleared.,201.46,0,merchant:Starbucks
Purchase at Netflix for shopping. Date: 2025-09-11. Status: Cleared.,216.27,0,merchant:Netflix
Purchase at Amazon for entertainment. Date: 2025-08-18. Status: Cleared.,16.87,0,merchant:Amazon
Purchase at Walmart for utilities. Date: 2025-10-21. Status: Cleared.,59.35,0,merchant:Walmart
Purchase at Uber for shopping. Date: 2025-05-27. Status: Cleared.,253.94,0,merchant:Uber
Purchase at Whole Foods for entertainment. Date: 2025-06-17. Status: Cleared.,195.42,0,merchant:Whole Foods
Purchase at Shell Station for shopping. Date: 2025-01-09. Status: Cleared.,204.35,0,merchant:Shell Station
Purchase at Starbucks for shopping. Date: 2025-12-05. Status: Cleared.,95.0,0,merchant:Starbucks
Purchase at Walmart for groceries. Date: 2025-01-23. Status: Cleared.,233.27,0,merchant:Walmart
Purchase at Uber for entertainment. Date: 2025-04-06. Status: Cleared.,29.09,0,merchant:Uber
Purchase at Walmart for utilities. Date: 2025-02-19. Status: Cleared.,276.25,0,merchant:Walmart
Purchase at Amazon for utilities. Date: 2025-04-14. Status: Cleared.,37.57,0,merchant:Amazon
Purchase at Shell Station for utilities. Date: 2025-04-22. Status: Cleared.,8.91,0,merchant:Shell Station
Purchase at Walmart for dining. Date: 2025-09-29. Status: Cleared.,147.52,0,merchant:Walmart
Purchase at Target for shopping. Date: 2025-04-07. Status: Cleared.,64.84,0,merchant:Target
Purchase at Walmart for entertainment. Date: 2025-06-06. Status: Cleared.,52.24,0,merchant:Walmart
Purchase at Target for shopping. Date: 2025-11-05. Status: Cleared.,286.72,0,merchant:Target
Purchase at Whole Foods for transport. Date: 2025-09-24. Status: Cleared.,126.06,0,merchant:Whole Foods
Purchase at Netflix for utilities. Date: 2025-04-10. Status: Cleared.,188.0,0,merchant:Netflix
Urgent wire transfer detected. Keyword: shell company. Destination: Cyprus. Amount: $35450.05. Risk: High.,35450.05,1,keyword:shell company
Purchase at Target for dining. Date: 2025-02-22. Status: Cleared.,219.84,0,merchant:Target
Purchase at Whole Foods for shopping. Date: 2025-01-27. Status: Cleared.,266.57,0,merchant:Whole Foods
Purchase at Uber for utilities. Date: 2025-10-22. Status: Cleared.,153.01,0,merchant:Uber
Purchase at Walmart for transport. Date: 2025-07-11. Status: Cleared.,152.85,0,merchant:Walmart
Purchase at Whole Foods for dining. Date: 2025-10-22. Status: Cleared.,173.96,0,merchant:Whole Foods
Purchase at Amazon for utilities. Date: 2025-01-20. Status: Cleared.,132.65,0,merchant:Amazon
Purchase at Starbucks for transport. Date: 2025-11-24. Status: Cleared.,266.71,0,merchant:Starbucks
Urgent wire transfer detected. Keyword: crypto. Destination: Russia. Amount: $36445.96. Risk: High.,36445.96,1,keyword:crypto
Purchase at Whole Foods for entertainment. Date: 2025-10-18. Status: Cleared.,80.43,0,merchant:Whole Foods
Purchase at Shell Station for shopping. Date: 2025-03-19. Status: Cleared.,243.8,0,merchant:Shell Station
Purchase at Shell Station for utilities. Date: 2025-02-21. Status: Cleared.,145.97,0,merchant:Shell Station
Purchase at Whole Foods for transport. Date: 2025-08-13. Status: Cleared.,295.38,0,merchant:Whole Foods
Purchase at Netflix for utilities. Date: 2025-08-14. Status: Cleared.,150.2,0,merchant:Netflix
Purchase at Amazon for entertainment. Date: 2025-01-31. Status: Cleared.,279.25,0,merchant:Amazon
Purchase at Uber for utilities. Date: 2025-11-17. Status: Cleared.,71.55,0,merchant:Uber
Purchase at Starbucks for transport. Date: 2025-08-04. Status: Cleared.,221.05,0,merchant:Starbucks
Purchase at Amazon for dining. Date: 2025-01-02. Status: Cleared.,249.64,0,merchant:Amazon
Purchase at Uber for dining. Date: 2025-07-25. Status: Cleared.,245.18,0,merchant:Uber
Purchase at Walmart for entertainment. Date: 2025-07-21. Status: Cleared.,144.13,0,merchant:Walmart
Purchase at Target for entertainment. Date: 2025-09-25. Status: Cleared.,8.24,0,merchant:Target
Purchase at Walmart for transport. Date: 2025-03-28. Status: Cleared.,69.76,0,merchant:Walmart
Purchase at Target for entertainment. Date: 2025-08-27. Status: Cleared.,223.09,0,merchant:Target
Purchase at Amazon for shopping. Date: 2025-02-23. Status: Cleared.,29.43,0,merchant:Amazon
Purchase at Netflix for dining. Date: 2025-04-22. Status: Cleared.,152.16,0,merchant:Netflix
Purchase at Whole Foods for utilities. Date: 2025-11-21. Status: Cleared.,284.81,0,merchant:Whole Foods
Purchase at Starbucks for dining. Date: 2025-03-24. Status: Cleared.,6.38,0,merchant:Starbucks
Purchase at Starbucks for shopping. Date: 2025-09-07. Status: Cleared.,118.43,0,merchant:Starbucks
Purchase at Amazon for shopping. Date: 2025-10-03. Status: Cleared.,12.81,0,merchant:Amazon
Urgent wire transfer detected. Keyword: unverified. Destination: Cyprus. Amount: $45052.34. Risk: High.,45052.34,1,keyword:unverified
Purchase at Walmart for shopping. Date: 2025-06-15. Status: Cleared.,282.51,0,merchant:Walmart
Purchase at Whole Foods for transport. Date: 2025-05-04. Status: Cleared.,243.18,0,merchant:Whole Foods
Purchase at Starbucks for groceries. Date: 2025-03-25. Status: Cleared.,138.84,0,merchant:Starbucks
Purchase at Walmart for utilities. Date: 2025-03-07. Status: Cleared.,128.87,0,merchant:Walmart
Purchase at Shell Station for utilities. Date: 2025-04-25. Status: Cleared.,254.79,0,merchant:Shell Station
Purchase at Target for groceries. Date: 2025-09-29. Status: Cleared.,201.93,0,merchant:Target
Purchase at Amazon for utilities. Date: 2025-03-07. Status: Cleared.,237.13,0,merchant:Amazon
Purchase at Shell Station for utilities. Date: 2025-09-08. Status: Cleared.,221.21,0,merchant:Shell Station
Purchase at Target for groceries. Date: 2025-12-07. Status: Cleared.,63.44,0,merchant:Target
Purchase at Starbucks for groceries. Date: 2025-08-19. Status: Cleared.,151.74,0,merchant:Starbucks
Purchase at Netflix for groceries. Date: 2025-08-20. Status: Cleared.,90.94,0,merchant:Netflix
Purchase at Whole Foods for utilities. Date: 2025-01-09. Status: Cleared.,286.44,0,merchant:Whole Foods
Purchase at Shell Station for dining. Date: 2025-06-20. Status: Cleared.,227.81,0,merchant:Shell Station
Purchase at Uber for utilities. Date: 2025-04-20. Status: Cleared.,66.9,0,merchant:Uber
Purchase at Target for entertainment. Date: 2025-11-14. Status: Cleared.,225.82,0,merchant:Target
Purchase at Shell Station for dining. Date: 2025-01-24. Status: Cleared.,168.97,0,merchant:Shell Station
Purchase at Amazon for shopping. Date: 2025-07-23. Status: Cleared.,262.06,0,merchant:Amazon
Purchase at Target for shopping. Date: 2025-09-22. Status: Cleared.,213.13,0,merchant:Target
Urgent wire transfer detected. Keyword: crypto. Destination: Unknown. Amount: $2863.9. Risk: High.,2863.9,1,keyword:crypto
Purchase at Walmart for dining. Date: 2025-05-22. Status: Cleared.,214.09,0,merchant:Walmart
Purchase at Amazon for dining. Date: 2025-04-21. Status: Cleared.,273.43,0,merchant:Amazon
Purchase at Amazon for utilities. Date: 2025-11-04. Status: Cleared.,273.75,0,merchant:Amazon
Purchase at Amazon for entertainment. Date: 2025-05-18. Status: Cleared.,57.66,0,merchant:Amazon
Purchase at Whole Foods for entertainment. Date: 2025-03-22. Status: Cleared.,122.92,0,merchant:Whole Foods
Purchase at Walmart for groceries. Date: 2025-03-27. Status: Cleared.,273.04,0,merchant:Walmart
Purchase at Starbucks for shopping. Date: 2025-07-12. Status: Cleared.,136.55,0,merchant:Starbucks
Purchase at Netflix for groceries. Date: 2025-07-13. Status: Cleared.,35.29,0,merchant:Netflix
Purchase at Walmart for utilities. Date: 2025-08-05. Status: Cleared.,228.09,0,merchant:Walmart
Purchase at Shell Station for dining. Date: 2025-05-13. Status: Cleared.,61.37,0,merchant:Shell Station
Purchase at Target for utilities. Date: 2025-03-22. Status: Cleared.,47.54,0,merchant:Target
Purchase at Amazon for shopping. Date: 2025-08-31. Status: Cleared.,267.28,0,merchant:Amazon
Purchase at Walmart for groceries. Date: 2025-04-28. Status: Cleared.,94.8,0,merchant:Walmart
Purchase at Whole Foods for groceries. Date: 2025-08-27. Status: Cleared.,186.98,0,merchant:Whole Foods
Purchase at Uber for dining. Date: 2025-11-13. Status: Cleared.,225.48,0,merchant:Uber
Purchase at Netflix for groceries. Date: 2025-07-18. Status: Cleared.,238.09,0,merchant:Netflix
Urgent wire transfer detected. Keyword: urgent. Destination: Russia. Amount: $12186.41. Risk: High.,12186.41,1,keyword:urgent
Purchase at Whole Foods for transport. Date: 2025-11-08. Status: Cleared.,199.48,0,merchant:Whole Foods
Purchase at Shell Station for transport. Date: 2025-01-14. Status: Cleared.,250.58,0,merchant:Shell Station
Purchase at Netflix for shopping. Date: 2025-11-23. Status: Cleared.,94.96,0,merchant:Netflix
Purchase at Whole Foods for dining. Date: 2025-04-17. Status: Cleared.,261.74,0,merchant:Whole Foods
Purchase at Starbucks for utilities. Date: 2025-08-18. Status: Cleared.,242.0,0,merchant:Starbucks
Purchase at Walmart for dining. Date: 2025-04-22. Status: Cleared.,42.08,0,merchant:Walmart
Purchase at Netflix for shopping. Date: 2025-02-13. Status: Cleared.,205.49,0,merchant:Netflix
Purchase at Target for shopping. Date: 2025-11-16. Status: Cleared.,187.49,0,merchant:Target
Purchase at Whole Foods for shopping. Date: 2025-10-19. Status: Cleared.,146.46,0,merchant:Whole Foods
Purchase at Starbucks for groceries. Date: 2025-09-30. Status: Cleared.,114.2,0,merchant:Starbucks
Purchase at Netflix for utilities. Date: 2025-10-09. Status: Cleared.,180.45,0,merchant:Netflix
Purchase at Shell Station for transport. Date: 2025-10-29. Status: Cleared.,261.22,0,merchant:Shell Station
Purchase at Walmart for entertainment. Date: 2025-10-03. Status: Cleared.,196.92,0,merchant:Walmart
Purchase at Whole Foods for groceries. Date: 2025-11-14. Status: Cleared.,233.76,0,merchant:Whole Foods
Purchase at Target for groceries. Date: 2025-03-02. Status: Cleared.,117.83,0,merchant:Target
Purchase at Whole Foods for transport. Date: 2025-03-21. Status: Cleared.,271.08,0,merchant:Whole Foods
Purchase at Shell Station for dining. Date: 2025-04-24. Status: Cleared.,113.74,0,merchant:Shell Station
Purchase at Whole Foods for utilities. Date: 2025-07-22. Status: Cleared.,239.85,0,merchant:Whole Foods
Purchase at Netflix for transport. Date: 2025-09-26. Status: Cleared.,9.33,0,merchant:Netflix
Purchase at Target for utilities. Date: 2025-09-11. Status: Cleared.,231.95,0,merchant:Target
Purchase at Target for entertainment. Date: 2025-05-09. Status: Cleared.,283.11,0,merchant:Target
Urgent wire transfer detected. Keyword: suspicious. Destination: Russia. Amount: $7556.53. Risk: High.,7556.53,1,keyword:suspicious
Purchase at Netflix for groceries. Date: 2025-07-07. Status: Cleared.,175.48,0,merchant:Netflix
Purchase at Walmart for dining. Date: 2025-11-21. Status: Cleared.,197.38,0,merchant:Walmart
Purchase at Shell Station for entertainment. Date: 2025-08-19. Status: Cleared.,10.28,0,merchant:Shell Station
Purchase at Starbucks for transport. Date: 2025-11-21. Status: Cleared.,223.35,0,merchant:Starbucks
Purchase at Whole Foods for shopping. Date: 2025-06-28. Status: Cleared.,293.74,0,merchant:Whole Foods
Purchase at Walmart for dining. Date: 2025-06-08. Status: Cleared.,59.37,0,merchant:Walmart
Purchase at Uber for transport. Date: 2025-08-11. Status: Cleared.,25.1,0,merchant:Uber
Purchase at Uber for groceries. Date: 2025-07-16. Status: Cleared.,7.13,0,merchant:Uber
Purchase at Whole Foods for utilities. Date: 2025-03-06. Status: Cleared.,272.52,0,merchant:Whole Foods
Purchase at Target for dining. Date: 2025-05-30. Status: Cleared.,17.28,0,merchant:Target
Purchase at Shell Station for groceries. Date: 2025-06-18. Status: Cleared.,200.26,0,merchant:Shell Station
Purchase at Amazon for transport. Date: 2025-05-18. Status: Cleared.,268.23,0,merchant:Amazon
Purchase at Amazon for utilities. Date: 2025-10-30. Status: Cleared.,38.26,0,merchant:Amazon
Purchase at Starbucks for entertainment. Date: 2025-02-08. Status: Cleared.,267.07,0,merchant:Starbucks
Purchase at Walmart for transport. Date: 2025-02-16. Status: Cleared.,239.87,0,merchant:Walmart
Purchase at Amazon for utilities. Date: 2025-08-25. Status: Cleared.,121.51,0,merchant:Amazon
Purchase at Netflix for entertainment. Date: 2025-07-29. Status: Cleared.,246.94,0,merchant:Netflix
Purchase at Target for dining. Date: 2025-08-22. Status: Cleared.,152.54,0,merchant:Target
Purchase at Uber for transport. Date: 2025-09-07. Status: Cleared.,201.76,0,merchant:Uber
Purchase at Walmart for transport. Date: 2025-02-25. Status: Cleared.,71.45,0,merchant:Walmart
Purchase at Uber for utilities. Date: 2025-08-25. Status: Cleared.,64.16,0,merchant:Uber
Purchase at Amazon for entertainment. Date: 2025-01-03. Status: Cleared.,23.02,0,merchant:Amazon
Purchase at Starbucks for shopping. Date: 2025-01-20. Status: Cleared.,50.54,0,merchant:Starbucks
Purchase at Amazon for entertainment. Date: 2025-11-24. Status: Cleared.,235.04,0,merchant:Amazon
Purchase at Shell Station for transport. Date: 2025-05-14. Status: Cleared.,191.5,0,merchant:Shell Station
Purchase at Starbucks for utilities. Date: 2025-01-22. Status: Cleared.,88.28,0,merchant:Starbucks
Purchase at Target for utilities. Date: 2025-05-13. Status: Cleared.,179.82,0,merchant:Target
Purchase at Netflix for shopping. Date: 2025-09-09. Status: Cleared.,134.9,0,merchant:Netflix
Purchase at Netflix for transport. Date: 2025-03-08. Status: Cleared.,255.88,0,merchant:Netflix
Purchase at Target for dining. Date: 2025-07-20. Status: Cleared.,164.26,0,merchant:Target
Purchase at Shell Station for entertainment. Date: 2025-03-21. Status: Cleared.,82.8,0,merchant:Shell Station
Purchase at Target for transport. Date: 2025-03-05. Status: Cleared.,99.37,0,merchant:Target
Purchase at Shell Station for dining. Date: 2025-03-13. Status: Cleared.,296.44,0,merchant:Shell Station
Purchase at Amazon for utilities. Date: 2025-11-09. Status: Cleared.,56.03,0,merchant:Amazon
Purchase at Shell Station for dining. Date: 2025-10-16. Status: Cleared.,187.36,0,merchant:Shell Station
Purchase at Shell Station for shopping. Date: 2025-06-05. Status: Cleared.,170.06,0,merchant:Shell Station
Purchase at Netflix for transport. Date: 2025-10-10. Status: Cleared.,257.94,0,merchant:Netflix
Purchase at Amazon for groceries. Date: 2025-07-04. Status: Cleared.,14.2,0,merchant:Amazon
Purchase at Netflix for shopping. Date: 2025-01-02. Status: Cleared.,281.03,0,merchant:Netflix
Purchase at Uber for entertainment. Date: 2025-04-06. Status: Cleared.,59.4,0,merchant:Uber
Purchase at Whole Foods for entertainment. Date: 2025-02-24. Status: Cleared.,94.03,0,merchant:Whole Foods
Purchase at Netflix for utilities. Date: 2025-02-22. Status: Cleared.,12.56,0,merchant:Netflix
Purchase at Starbucks for entertainment. Date: 2025-02-23. Status: Cleared.,47.4,0,merchant:Starbucks
Purchase at Amazon for shopping. Date: 2025-09-03. Status: Cleared.,181.64,0,merchant:Amazon
Purchase at Shell Station for dining. Date: 2025-11-18. Status: Cleared.,5.27,0,merchant:Shell Station
Purchase at Walmart for groceries. Date: 2025-02-16. Status: Cleared.,153.33,0,merchant:Walmart
Purchase at Uber for entertainment. Date: 2025-10-12. Status: Cleared.,148.91,0,merchant:Uber
Purchase at Starbucks for transport. Date: 2025-07-20. Status: Cleared.,53.03,0,merchant:Starbucks
Purchase at Walmart for transport. Date: 2025-02-05. Status: Cleared.,238.13,0,merchant:Walmart
Purchase at Walmart for shopping. Date: 2025-10-08. Status: Cleared.,130.26,0,merchant:Walmart
Purchase at Netflix for utilities. Date: 2025-08-14. Status: Cleared.,74.66,0,merchant:Netflix
Purchase at Whole Foods for groceries. Date: 2025-06-22. Status: Cleared.,223.21,0,merchant:Whole Foods
Purchase at Uber for dining. Date: 2025-02-05. Status: Cleared.,179.43,0,merchant:Uber
